id,y1,y2,y3,y4,gen,race,birth_year,age,income
4918,100,100,100,100,0,0,1981,16,28846.1538461539
4919,90,100,99,90,0,0,1984,13,42500
4920,12,68,85,50,0,0,1984,13,20233.3333333333
4921,75,75,90,,0,0,1981,16,52702.8
4922,90,75,0,60,0,0,1983,14,31500
4923,25,50,85,50,1,0,1983,14,
4924,100,,,,1,0,1981,16,
4925,90,,,,1,0,1983,14,45000
4926,99,0,0,0,1,0,1980,17,32000
4927,99,99,99,99,0,0,1983,14,39500
4928,80,50,,,0,0,1980,17,
4929,100,95,,,0,0,1982,15,28769.2307692308
4930,75,100,40,30,0,0,1984,13,35480
4931,90,70,70,70,0,0,1982,15,36607.1428571429
4932,60,100,100,100,0,0,1982,15,19437.5
4933,0,80,100,100,1,0,1981,16,
4934,100,10,100,0,0,0,1984,13,53764.2857142857
4935,99,75,99,99,1,0,1984,13,10357.1428571429
4936,100,,,,0,1,1982,15,1201.5
4937,99,50,100,100,0,1,1983,14,16577.7777777778
4938,0,0,0,95,1,0,1983,14,19153.8461538462
4939,100,0,,0,0,0,1981,16,
4940,100,100,,,0,0,1982,15,38500
4941,75,95,85,95,1,0,1984,13,21307.6923076923
4942,50,75,99,50,0,0,1981,16,44285.7142857143
4943,50,90,80,80,0,0,1982,15,28766.6666666667
4944,75,100,100,100,1,0,1983,14,32090.9090909091
4945,100,100,80,100,0,0,1980,17,28000
4946,93,0,,,0,0,1983,14,62666.6666666667
4947,10,100,90,50,0,0,1983,14,37500
4948,100,100,100,100,0,0,1981,16,39142.8571428571
4949,100,80,50,50,1,0,1983,14,
4950,90,100,100,100,0,0,1980,17,27250
4951,2,0,100,0,0,0,1983,14,33700
4952,0,100,70,100,1,0,1984,13,28769.2307692308
4953,80,100,80,100,0,0,1980,17,7466.66666666667
4954,0,75,45,0,0,0,1982,15,10259.375
4955,99,0,100,100,1,0,1981,16,35266.6666666667
4956,100,90,50,100,1,0,1984,13,49233.3333333333
4957,90,1,2,89,0,0,1983,14,39590.9090909091
4958,50,100,0,100,1,0,1984,13,11166.7272727273
4959,100,97,45,75,1,0,1984,13,20333.3333333333
4960,90,50,99,50,1,0,1980,17,28746.6666666667
4961,50,100,100,100,1,0,1980,17,13611.1111111111
4962,50,50,50,100,1,0,1984,13,52382.3571428572
4963,0,0,0,0,1,0,1980,17,16285.7142857143
4964,95,,,,1,0,1983,14,
4965,100,1,0,1,0,0,1982,15,11325
4966,50,0,100,100,1,0,1984,13,21700
4967,100,100,100,100,1,0,1983,14,19090.9090909091
4968,10,90,0,50,1,0,1983,14,33945.4545454545
4969,100,0,100,100,1,0,1983,14,23569.2307692308
4970,0,0,1,0,0,0,1980,17,41233.3333333333
4971,90,99,80,100,0,0,1983,14,27833.3333333333
4972,100,99,99,95,0,0,1980,17,36629.3333333333
4973,50,0,0,0,1,0,1980,17,33215
4974,90,100,0,100,1,0,1981,16,13650
4975,100,60,0,100,0,0,1983,14,17190
4976,100,100,100,100,1,0,1981,16,15500
4977,100,100,100,100,0,0,1984,13,10830
4978,0,,,,1,0,1982,15,
4979,0,0,100,50,1,0,1984,13,10342.8571428571
4980,100,0,,,0,0,1984,13,35000
4981,100,,75,100,0,0,1984,13,15250
4982,0,0,50,0,1,0,1981,16,28021.5454545455
4983,75,99,99,100,0,0,1983,14,29100
4984,80,4,90,70,0,0,1981,16,30000
4985,100,100,100,20,1,0,1980,17,
4986,90,50,96,99,0,0,1981,16,85775
4987,60,90,99,99,0,0,1983,14,47351.6363636364
4988,100,85,100,99,1,0,1980,17,8750
4989,,100,0,0,0,0,1982,15,11964.2857142857
4990,95,99,98,0,1,0,1982,15,31208.3333333333
4991,70,10,90,100,1,0,1984,13,28666.6666666667
4992,95,93,95,91,0,0,1981,16,58111.1111111111
4993,0,0,0,85,1,0,1982,15,37428.5714285714
4994,80,75,79,100,1,0,1984,13,10375
4995,100,100,0,0,1,0,1981,16,
4996,83,50,0,50,1,0,1983,14,7000
4997,60,80,24,15,0,0,1983,14,22857.1428571429
4998,1,1,1,1,1,1,1982,15,32164.6153846154
4999,0,0,0,100,1,1,1983,14,24000
5000,50,60,50,75,0,0,1982,15,3000
5001,5,100,100,100,1,0,1983,14,
5002,99,0,0,100,0,0,1983,14,10737.5
5003,100,99,89,98,1,0,1984,13,9780
5004,0,100,100,100,0,0,1983,14,26545.5
5005,100,100,100,100,1,0,1984,13,19222.2222222222
5006,0,100,100,,0,0,1983,14,15500
5007,0,0,0,15,1,0,1984,13,12228.5714285714
5008,75,98,90,95,1,0,1983,14,8416.66666666667
5009,50,85,99,,1,0,1980,17,22250
5010,100,100,92,100,0,0,1980,17,33950
5011,1,0,50,,1,0,1981,16,21125
5012,38,85,90,99,0,0,1980,17,15927.2727272727
5013,75,78,10,100,0,0,1982,15,22492.8571428571
5014,2,50,50,50,0,0,1981,16,21363.6363636364
5015,85,90,70,100,1,0,1983,14,11000
5016,100,80,70,100,1,0,1981,16,8435.57142857143
5017,75,40,50,50,1,0,1981,16,22615.3846153846
5018,0,100,100,45,1,0,1984,13,13338.4615384615
5019,40,,,,0,0,1981,16,33000
5020,50,0,100,0,0,1,1981,16,22083.3333333333
5021,100,0,90,75,1,0,1983,14,23100
5022,0,100,100,100,1,0,1983,14,13351.4285714286
5023,75,99,100,10,0,0,1982,15,11250
5024,75,100,99,100,1,0,1982,15,31964.2857142857
5025,50,0,50,100,1,0,1983,14,19518.1818181818
5026,92,0,75,75,0,1,1983,14,27666.6666666667
5027,0,100,100,,1,0,1980,17,24250
5028,100,80,80,98,0,0,1981,16,30766.6666666667
5029,100,100,100,0,0,0,1983,14,31700
5030,35,100,15,50,0,0,1983,14,20053.8461538462
5031,100,100,100,100,0,0,1981,16,77662.5
5032,100,0,,100,1,0,1980,17,19573.3333333333
5033,100,0,0,0,0,0,1982,15,28200.3846153846
5034,100,0,,,0,0,1982,15,40450
5035,90,90,100,100,1,0,1980,17,39538.4615384615
5036,1,0,100,100,0,0,1980,17,16300
5037,98,100,100,80,0,0,1981,16,45272.7272727273
5038,0,99,85,100,0,0,1981,16,17181.8181818182
5039,100,0,0,100,1,0,1982,15,5433.33333333333
5040,100,,0,100,1,0,1982,15,12166.6666666667
5041,100,1,50,50,0,0,1984,13,98330.2222222222
5042,15,0,0,0,0,0,1980,17,37000
5043,100,100,100,90,1,1,1984,13,18357.1428571429
5044,50,65,90,80,0,0,1981,16,37500
5045,50,25,25,20,0,0,1981,16,30607.1428571429
5046,50,90,95,80,1,0,1980,17,19000
5047,99,99,,,0,0,1981,16,18055.5555555556
5048,100,,,,1,0,1982,15,13571.4285714286
5049,0,75,99,100,1,1,1983,14,8214.28571428571
5050,100,98,75,50,0,1,1984,13,29050
5051,65,80,0,,1,0,1981,16,20937.5
5052,0,90,,98,0,0,1983,14,47222.2222222222
5053,15,75,80,0,0,0,1981,16,22977.2727272727
5054,100,100,99,100,1,0,1980,17,31857.1428571429
5055,,0,0,0,0,0,1983,14,652.727272727273
5056,90,95,,,0,0,1980,17,36666.6666666667
5057,50,85,98,99,1,1,1982,15,33500
5058,90,10,49,100,0,0,1980,17,24970
5059,60,25,10,10,0,0,1982,15,21984.1538461538
5060,100,100,100,100,1,0,1981,16,42333.3333333333
5061,0,80,99,100,0,0,1980,17,15000
5062,99,100,99,100,0,1,1984,13,18953.7692307692
5063,50,,100,100,0,0,1983,14,13480
5064,5,100,,80,0,0,1983,14,9250
5065,100,0,100,50,0,0,1980,17,42000
5066,100,0,0,,0,0,1983,14,8566.66666666667
5067,75,100,100,50,0,0,1984,13,17125
5068,25,100,100,100,1,1,1982,15,45769.1538461538
5069,100,0,30,99,1,1,1984,13,16550
5070,0,5,100,100,0,1,1984,13,13100
5071,0,0,2,0,0,0,1982,15,43333.3333333333
5072,0,0,50,100,1,1,1981,16,16666.6666666667
5073,95,98,0,99,1,0,1982,15,14509.0909090909
5074,99,,,,0,0,1982,15,
5075,60,90,60,10,1,0,1983,14,19190.6428571429
5076,90,75,,50,0,0,1980,17,13000
5077,95,80,100,99,0,0,1983,14,22300
5078,5,0,0,,1,0,1982,15,38666.6666666667
5079,,100,,,1,0,1980,17,3250
5080,99,100,,,0,0,1980,17,17500
5081,5,80,80,,0,0,1983,14,32222.2222222222
5082,0,100,,,1,0,1980,17,39583.3333333333
5083,90,,,,1,0,1981,16,
5084,100,100,100,99,0,0,1982,15,35621.4285714286
5085,50,90,100,0,1,0,1984,13,
5086,98,100,100,75,1,0,1982,15,46945.4545454545
5087,10,80,100,,1,0,1981,16,
5088,75,70,70,60,0,0,1981,16,64040
5089,99,85,90,40,1,0,1984,13,4666.66666666667
5090,100,0,0,100,0,0,1982,15,1600
5091,99,99,100,100,1,0,1984,13,24772.7272727273
5092,50,,100,0,1,0,1980,17,8021.33333333333
5093,100,0,1,,0,0,1983,14,22785.7142857143
5094,,99,,0,0,0,1980,17,32444.4444444444
5095,50,99,5,50,1,0,1984,13,2200
5096,100,98,90,99,1,0,1983,14,46527.2727272727
5097,100,95,100,100,1,0,1983,14,18500
5098,100,100,99,99,1,0,1983,14,36214.2857142857
5099,50,100,,100,1,0,1981,16,1500
5100,100,99,50,30,0,0,1982,15,54000
5101,100,0,100,,1,0,1981,16,2000
5102,100,100,100,100,0,1,1980,17,23142.8571428571
5103,25,20,75,50,0,0,1980,17,18964.2857142857
5104,50,1,100,100,1,0,1984,13,3055.55555555556
5105,99,100,98,50,0,0,1982,15,5500
5106,50,85,100,50,0,0,1981,16,27769.2307692308
5107,0,90,100,,0,0,1984,13,
5108,99,100,100,100,0,0,1982,15,22800.9090909091
5109,75,100,100,80,0,0,1980,17,29917.3636363636
5110,100,100,100,100,0,0,1984,13,34321.4285714286
5111,100,100,100,100,1,0,1980,17,58000
5112,50,50,19,100,0,0,1984,13,
5113,90,50,99,98,1,0,1984,13,6239.54545454546
5114,100,95,,,1,0,1981,16,21772.2222222222
5115,40,75,50,100,1,0,1981,16,27161.5384615385
5116,0,100,,,0,0,1981,16,38829.2142857143
5117,50,,100,,0,0,1982,15,44182.8571428572
5118,80,100,90,90,1,0,1982,15,38857.1428571429
5119,0,100,,,0,0,1984,13,10000
5120,50,,75,90,0,1,1981,16,36035.8181818182
5121,20,,,,0,0,1983,14,100
5122,50,50,0,100,0,0,1983,14,3116.66666666667
5123,0,0,,,1,0,1981,16,32500
5124,50,50,100,0,0,0,1981,16,36000
5125,0,75,50,50,1,0,1983,14,7654.54545454546
5126,50,30,50,50,1,1,1984,13,15000
5127,100,100,100,100,0,1,1980,17,52357.1428571429
5128,0,0,0,100,1,0,1983,14,34285.7142857143
5129,100,95,,100,1,0,1984,13,32500
5130,99,100,99,100,1,0,1981,16,
5131,100,80,60,90,1,0,1983,14,30566.6666666667
5132,,0,30,15,0,0,1980,17,2000
5133,90,0,90,0,0,0,1982,15,15142.8571428571
5134,0,100,100,100,0,0,1984,13,28818.1818181818
5135,99,95,80,97,0,0,1982,15,34991.6666666667
5136,75,95,99,99,0,1,1983,14,34000
5137,100,0,95,99,1,0,1980,17,39625
5138,99,100,100,90,1,0,1982,15,9454.66666666667
5139,10,,100,100,0,1,1981,16,56545.4545454545
5140,75,100,100,100,1,1,1984,13,29545.4545454545
5141,0,0,80,100,1,0,1983,14,4240
5142,99,75,90,90,0,0,1982,15,22500
5143,90,100,50,100,1,0,1984,13,28934.6153846154
5144,75,25,0,50,0,0,1982,15,71392.8571428572
5145,100,50,80,100,0,0,1982,15,17888.8888888889
5146,98,89,80,90,1,0,1980,17,43833.3333333333
5147,40,80,50,80,0,0,1983,14,3500
5148,99,0,100,0,0,0,1981,16,30913.3333333333
5149,0,0,0,100,1,0,1981,16,7200
5150,99,90,90,100,0,0,1983,14,49714.2857142857
5151,50,100,0,0,1,0,1984,13,12254.5454545455
5152,90,,,,1,1,1981,16,
5153,80,85,100,100,0,1,1982,15,27769.2307692308
5154,100,93,100,95,1,0,1981,16,28307.6923076923
5155,99,40,78,88,0,0,1983,14,41333.3333333333
5156,50,75,100,100,0,0,1984,13,49938.4615384615
5157,,90,80,50,0,0,1981,16,29260
5158,0,0,50,100,1,0,1982,15,46575.5714285714
5159,98,100,99,90,0,0,1981,16,29066.6666666667
5160,75,95,80,,1,1,1983,14,18600
5161,75,0,0,0,0,1,1982,15,11111.1111111111
5162,75,50,50,50,0,0,1982,15,46280
5163,75,100,100,100,1,0,1983,14,48928.4166666667
5164,,99,99,95,0,0,1982,15,32666.6666666667
5165,90,90,0,90,0,0,1982,15,52681.8181818182
5166,95,50,98,0,0,0,1980,17,47320.7142857143
5167,0,100,100,100,1,0,1983,14,10781.25
5170,95,,70,100,0,1,1981,16,5520
5171,50,95,50,50,1,0,1983,14,1000
5172,75,50,100,100,0,0,1981,16,50533.3333333333
5173,95,99,100,0,1,0,1983,14,5460
5174,50,20,,100,0,0,1984,13,49905.2142857143
5175,90,97,,90,1,0,1983,14,16639.8
5176,80,89,,100,1,0,1984,13,18408.3333333333
5177,65,80,40,50,1,1,1981,16,12137.7142857143
5178,90,99,,,0,0,1981,16,78875
5179,75,100,,97,1,0,1983,14,24615.3846153846
5180,75,0,0,50,0,0,1980,17,59192.4615384615
5181,100,0,10,0,0,0,1983,14,37357.1428571429
5182,75,90,80,,1,0,1981,16,15500
5183,100,100,95,100,0,0,1981,16,22461.5384615385
5184,90,80,0,50,0,0,1982,15,48666.6666666667
5185,90,100,100,99,1,0,1982,15,11687.5
5186,0,100,100,100,1,0,1981,16,32666.6666666667
5187,75,75,,,1,0,1983,14,12166.6666666667
5188,0,100,,100,0,0,1983,14,27666.6666666667
5189,100,,0,50,1,0,1980,17,24577.9285714286
5190,0,0,0,0,1,0,1981,16,38093.3333333333
5191,90,2,50,25,0,0,1981,16,30630.0769230769
5192,85,,,80,1,0,1982,15,42107.1428571429
5193,98,,,97,1,0,1983,14,26900.9333333333
5194,69,,75,70,1,0,1980,17,35266
5195,100,100,100,100,1,0,1982,15,44083.3333333333
5196,90,90,,,1,0,1981,16,32600
5197,99,95,90,80,0,0,1981,16,36701.6428571429
5198,100,0,70,60,1,0,1984,13,23700
5199,99,100,50,,0,0,1983,14,32780
5200,0,,,,1,0,1984,13,
5201,90,100,0,0,0,0,1981,16,47992.8571428571
5202,0,0,0,0,1,1,1981,16,24993
5203,50,99,100,100,1,0,1980,17,21018.1818181818
5204,100,100,0,98,1,0,1984,13,19366.6666666667
5205,100,100,,100,1,0,1981,16,31333.3333333333
5206,100,,,100,1,0,1983,14,33733.3333333333
5207,100,99,100,100,1,0,1981,16,7340
5208,0,65,70,25,1,0,1984,13,8457.14285714286
5209,75,0,0,0,0,0,1981,16,18700
5210,25,,,,1,0,1980,17,32464.2857142857
5211,0,85,55,50,0,0,1984,13,19221.2307692308
5212,80,80,99,100,1,0,1982,15,14072.7272727273
5213,100,50,,0,0,0,1984,13,41000
5214,90,98,100,0,0,0,1983,14,6600
5215,0,90,,100,1,0,1980,17,12525
5216,50,99,100,0,1,0,1980,17,28444.4444444444
5217,55,0,0,10,1,0,1984,13,8250
5218,5,0,,100,0,0,1984,13,27400
5219,100,,0,,1,0,1981,16,102364.266666667
5220,95,,,,0,0,1984,13,58266.6666666667
5221,100,50,,,1,0,1983,14,9000
5222,50,,,50,0,0,1980,17,131321.642857143
5223,75,0,80,0,0,0,1984,13,20150
5224,50,100,100,,0,0,1981,16,80587.5555555556
5225,95,,100,100,1,0,1983,14,11862.5
5226,50,,100,,0,0,1980,17,25071.4285714286
5227,75,50,100,100,1,0,1981,16,20050
5228,90,85,100,,1,0,1983,14,8000
5229,0,0,99,20,0,0,1981,16,35814.5333333333
5230,50,0,0,0,1,0,1982,15,28142.8571428571
5231,100,100,100,100,0,0,1980,17,35325
5232,80,50,100,100,1,1,1981,16,14250
5233,20,2,0,90,1,0,1984,13,
5234,80,80,95,50,0,0,1984,13,41777.7777777778
5235,95,99,90,95,0,0,1980,17,53200
5236,90,95,90,85,1,0,1981,16,21000
5237,80,50,100,100,1,0,1981,16,27450
5238,50,0,90,75,0,0,1984,13,48900
5239,2,50,30,90,1,0,1984,13,8000
5240,,80,0,0,0,1,1980,17,13285.7142857143
5241,0,95,100,0,1,0,1983,14,11833.3333333333
5242,100,0,100,100,1,0,1980,17,40000
5243,100,50,100,0,1,0,1982,15,5250
5244,70,60,80,50,0,0,1982,15,30814.7777777778
5245,100,0,25,100,0,0,1984,13,26600
5246,85,100,99,60,0,0,1984,13,9416.66666666667
5247,70,65,60,50,1,0,1983,14,17573.3076923077
5248,75,0,0,90,0,0,1983,14,19737.4545454545
5249,80,95,90,95,0,0,1982,15,42685.7142857143
5250,100,50,100,100,0,0,1981,16,16333.3333333333
5251,10,50,10,0,1,0,1981,16,21416.6666666667
5252,0,0,5,0,0,0,1982,15,20125
5253,100,100,99,100,1,0,1981,16,
5254,0,50,,0,0,0,1984,13,30000
5255,100,99,100,100,0,0,1984,13,41550
5256,75,100,100,99,1,0,1984,13,7176
5257,50,40,100,20,1,0,1983,14,10333.3333333333
5258,100,100,100,100,0,0,1982,15,44400
5259,0,100,100,0,0,0,1980,17,38700
5260,50,0,100,99,0,0,1982,15,37600
5261,10,100,100,0,1,0,1984,13,15937.5
5262,99,90,90,50,0,0,1982,15,23583.3333333333
5263,100,0,0,100,1,0,1984,13,1666.66666666667
5264,80,,99,90,1,0,1980,17,7087.5
5265,100,100,100,100,1,0,1981,16,30000
5266,0,5,50,55,0,0,1984,13,30500
5267,0,0,0,0,1,0,1981,16,49414.2857142857
5268,80,0,99,0,0,0,1983,14,27944.25
5269,75,75,90,75,1,0,1982,15,35818.1818181818
5270,100,0,0,0,1,0,1980,17,14019.2307692308
5271,100,100,99,99,0,0,1981,16,32083.3333333333
5272,,0,98,0,1,0,1980,17,37250
5273,65,50,,,0,0,1980,17,110000
5274,50,99,95,99,1,0,1981,16,17800
5275,50,95,75,98,0,0,1980,17,37583.3333333333
5276,0,100,90,100,1,0,1980,17,6000
5277,50,80,95,98,0,0,1983,14,68794.6923076923
5278,75,75,100,100,0,0,1982,15,37500
5279,95,50,60,60,0,0,1980,17,58964.2857142857
5280,98,95,95,50,1,0,1982,15,41291.6666666667
5281,75,100,100,100,1,0,1980,17,7853.84615384615
5282,0,100,100,100,0,0,1984,13,34796.1538461539
5283,85,100,90,80,0,0,1982,15,40618
5284,100,100,100,99,0,0,1980,17,24800
5285,,100,100,100,1,0,1981,16,13166.6666666667
5286,50,50,100,99,0,0,1982,15,16462.5
5287,90,1,100,,0,0,1982,15,21375
5288,1,0,100,,0,0,1984,13,20100
5289,50,100,50,75,1,0,1984,13,15766.6666666667
5290,90,0,,,1,0,1981,16,33804.875
5291,90,50,50,0,1,0,1983,14,41200
5292,90,75,90,60,0,0,1983,14,29934
5293,0,99,99,50,1,0,1983,14,525
5294,90,0,89,80,1,0,1983,14,9910
5295,100,100,100,100,1,0,1984,13,19890.9090909091
5296,100,100,100,,1,0,1980,17,3200
5297,99,100,100,99,1,0,1982,15,9125
5298,85,0,50,50,1,0,1981,16,32666.6666666667
5299,99,100,100,100,1,0,1984,13,15356.25
5300,100,0,0,0,1,0,1980,17,15540
5301,45,50,50,15,0,0,1984,13,29916.6666666667
5302,99,0,0,99,1,0,1982,15,24544.7272727273
5303,75,95,100,100,1,1,1981,16,16163.4666666667
5304,50,50,0,0,1,0,1981,16,19000
5305,70,,,95,0,0,1983,14,14071.4285714286
5306,,60,50,50,0,0,1980,17,17823.0769230769
5307,75,99,0,0,1,0,1981,16,33900
5308,99,100,100,75,0,1,1982,15,7600
5309,90,100,100,100,0,1,1984,13,22000
5310,50,75,100,65,1,1,1980,17,15005.7333333333
5311,50,75,100,100,1,0,1980,17,17181.8181818182
5312,75,80,99,99,0,0,1984,13,38500
5313,0,100,0,88,0,0,1980,17,80128.4166666667
5314,5,50,60,10,0,0,1980,17,40247
5315,100,0,95,0,1,0,1984,13,12745.4545454545
5316,90,50,30,0,0,0,1981,16,44149.3571428572
5317,100,100,100,100,1,0,1983,14,37600
5318,95,99,99,0,1,1,1983,14,16618.1818181818
5319,100,100,100,100,1,0,1981,16,21164.2857142857
5320,100,0,0,0,1,0,1982,15,7750
5321,0,98,,100,0,0,1980,17,16048.2
5322,95,90,90,95,0,0,1983,14,33385
5323,0,100,100,100,0,0,1981,16,25375
5324,0,0,100,100,1,0,1982,15,13220
5325,58,80,100,23,0,0,1983,14,8237.5
5326,100,0,0,40,1,0,1984,13,8460
5327,99,85,75,90,0,0,1983,14,41727.2727272727
5328,100,,100,100,1,0,1983,14,
5329,100,,100,100,0,0,1982,15,34409.0909090909
5330,100,100,100,0,0,0,1984,13,31083.3333333333
5331,100,,,,0,0,1981,16,29111.1111111111
5332,100,25,89,90,0,0,1981,16,5818.18181818182
5333,90,80,90,100,1,0,1983,14,17625
5334,75,90,80,99,1,0,1984,13,19954.5454545455
5335,99,,,,1,0,1980,17,
5336,100,100,99,0,0,0,1981,16,23366.6666666667
5337,100,90,100,0,0,0,1983,14,13625
5338,90,0,100,,1,0,1981,16,6727.27272727273
5339,0,100,100,,0,0,1984,13,16888.8888888889
5340,20,92,82,0,1,0,1982,15,9314.28571428571
5341,0,,,75,0,0,1981,16,29000
5342,70,90,0,50,0,0,1982,15,22106.3571428571
5343,100,90,50,50,1,0,1984,13,18597.3
5344,75,0,50,100,1,0,1982,15,4200
5345,95,50,50,50,0,0,1980,17,59998.7692307692
5346,50,95,99,99,1,0,1983,14,31590.9090909091
5347,90,90,90,100,0,0,1982,15,41521.4285714286
5348,89,50,20,0,0,0,1984,13,9333.33333333333
5349,100,50,50,100,0,0,1982,15,15360
5350,100,99,100,100,0,0,1983,14,40176.5
5351,100,,,100,1,0,1983,14,30000
5352,90,100,85,80,0,0,1981,16,39066.6666666667
5353,99,99,99,100,0,0,1982,15,31400
5354,0,99,90,95,0,0,1983,14,36214.2857142857
5355,45,0,20,45,0,0,1980,17,69677.7777777778
5356,99,99,100,100,0,0,1983,14,40733.3333333333
5357,90,100,100,95,0,0,1982,15,97634.8
5358,100,99,75,100,1,0,1982,15,12989.0909090909
5359,100,99,95,99,1,0,1981,16,29750
5360,90,75,50,75,0,0,1982,15,22855.5555555556
5361,40,2,100,75,1,0,1984,13,8575
5362,100,98,99,100,0,1,1981,16,28444.4444444444
5363,75,75,100,100,0,0,1980,17,43153.8461538462
5364,5,1,5,4,0,0,1980,17,485
5365,99,0,100,100,1,0,1983,14,
5366,95,90,,,0,0,1984,13,52464.1
5367,0,0,90,100,1,0,1983,14,9642.5
5368,0,100,92,95,0,0,1980,17,7600
5369,90,25,15,2,1,0,1984,13,35438.4615384615
5370,75,0,99,,0,0,1981,16,
5371,30,99,99,97,0,0,1982,15,70620.8666666667
5372,95,100,90,100,1,0,1981,16,15863.6363636364
5373,50,90,0,0,0,0,1983,14,59583.3333333333
5374,100,50,15,15,0,0,1984,13,14083.3333333333
5375,0,100,100,100,0,0,1983,14,41571.4285714286
5376,15,99,100,100,0,1,1984,13,49600
5377,75,0,100,100,0,0,1983,14,20000
5378,98,99,99,99,1,0,1984,13,6216.66666666667
5379,50,95,80,50,0,0,1982,15,21278.5
5380,85,50,50,50,0,0,1981,16,23678.5714285714
5381,0,,0,,1,0,1983,14,34609.0909090909
5382,100,90,100,100,1,0,1983,14,32592.3076923077
5383,,50,100,0,0,0,1981,16,39384.6153846154
5384,100,90,100,0,0,0,1983,14,58333.3333333333
5385,75,75,90,97,0,0,1982,15,27357.1428571429
5386,100,100,50,,1,0,1980,17,
5387,65,100,95,100,1,1,1980,17,9167.25
5388,80,100,80,95,1,0,1984,13,45115.3846153846
5389,100,100,100,100,1,0,1980,17,36046.1538461539
5390,10,98,50,0,1,1,1981,16,12333.3333333333
5391,100,50,50,50,0,0,1980,17,29000
5392,0,0,0,99,1,0,1984,13,29800
5393,45,0,90,0,0,0,1981,16,49386.2666666667
5394,60,0,50,50,1,0,1983,14,57867.2142857143
5395,100,0,0,0,0,0,1981,16,28000
5396,0,0,100,50,0,1,1980,17,22328.5714285714
5397,75,50,95,100,1,1,1982,15,28384.6153846154
5398,99,99,0,100,1,0,1983,14,15500
5399,,99,50,20,1,0,1980,17,24857.1428571429
5400,5,60,100,70,0,0,1981,16,35250
5401,75,100,100,100,1,0,1983,14,24471.4285714286
5402,100,100,100,0,1,0,1983,14,18165.6666666667
5403,100,99,0,100,1,0,1980,17,35042.3076923077
5404,75,75,95,85,1,0,1983,14,29866.6666666667
5405,,80,25,100,1,0,1981,16,29777.7777777778
5406,90,100,99,50,0,0,1982,15,4660
5407,90,99,98,95,0,0,1983,14,32708.3333333333
5408,75,50,20,40,0,0,1981,16,63357.1428571429
5409,50,10,50,25,0,0,1982,15,41692.3076923077
5410,0,0,0,0,1,0,1984,13,41016.6666666667
5411,60,5,0,0,1,0,1982,15,19091.6666666667
5412,90,0,0,100,1,0,1982,15,30510
5413,100,0,80,75,1,0,1982,15,18000
5414,95,100,100,85,1,0,1981,16,
5415,99,99,99,50,0,0,1983,14,67797.8
5416,100,100,99,100,1,0,1984,13,25500
5417,75,45,50,50,0,1,1980,17,21784.6153846154
5418,100,80,60,50,1,0,1981,16,25357.1428571429
5419,75,100,100,100,1,0,1981,16,6740
5420,80,75,50,30,0,0,1981,16,32666.6666666667
5421,90,75,85,90,1,0,1982,15,22307.6923076923
5422,5,0,99,100,1,0,1983,14,20666.6666666667
5423,100,0,50,100,0,1,1981,16,52528.5
5424,100,100,0,0,1,1,1983,14,5100
5425,0,99,100,100,1,0,1980,17,28067.2666666667
5426,100,0,100,100,0,0,1984,13,33700.9
5427,75,70,75,0,0,0,1981,16,39375
5428,50,40,0,60,0,0,1984,13,33866.6666666667
5429,0,20,20,20,0,0,1981,16,116216.666666667
5430,100,1,0,50,1,0,1983,14,
5431,99,95,0,50,0,0,1983,14,13500
5432,0,3,2,0,1,0,1983,14,17530
5433,22,0,100,100,0,0,1981,16,32208.3333333333
5434,100,99,100,75,0,0,1981,16,54214.2857142857
5435,90,,,100,0,0,1982,15,23307.6923076923
5436,60,10,60,25,0,0,1982,15,22928.5714285714
5437,95,99,97,98,0,0,1984,13,39926.6666666667
5438,100,100,100,100,0,0,1983,14,34200
5439,50,50,80,80,0,0,1980,17,62280
5440,99,68,50,0,0,0,1984,13,32227.2727272727
5441,0,0,100,0,0,0,1980,17,54066.6666666667
5442,77,0,99,0,0,0,1984,13,47600
5443,100,25,60,50,0,0,1982,15,43166.6666666667
5444,0,,96,50,1,0,1983,14,17866.6666666667
5445,99,84,80,90,0,1,1981,16,9000
5446,1,90,98,95,1,1,1983,14,12750
5447,100,25,70,25,0,0,1984,13,31062.5
5448,90,50,75,0,1,0,1982,15,19020
5449,99,100,100,99,0,0,1983,14,34500
5450,50,99,0,95,0,0,1981,16,28970.6666666667
5451,99,75,100,0,1,0,1980,17,21766.6666666667
5452,100,0,1,100,1,0,1983,14,36476.9230769231
5453,100,95,60,99,0,0,1984,13,26100
5454,25,50,50,50,1,0,1983,14,20269.2307692308
5455,,99,50,100,0,1,1980,17,41400
5456,75,50,100,99,1,1,1982,15,26714.2857142857
5457,100,99,100,50,1,0,1984,13,25192.3076923077
5458,100,0,50,75,0,0,1984,13,24708.3333333333
5459,95,100,98,100,0,0,1982,15,23857.1428571429
5460,85,50,75,100,1,0,1983,14,7319.38461538462
5461,100,50,60,60,0,1,1982,15,7448.33333333333
5462,80,99,100,0,0,0,1984,13,28500
5463,10,0,80,0,1,0,1983,14,22986.6666666667
5464,90,75,100,60,0,0,1981,16,35000
5465,100,95,99,99,1,1,1980,17,5575
5466,100,2,100,,1,1,1981,16,21273.8666666667
5467,100,,,100,1,1,1983,14,17755.5555555556
5468,90,100,100,100,1,0,1980,17,21347.6666666667
5469,50,100,100,100,1,0,1982,15,12066.6666666667
