"PUBID","YSAQ-282C","YSAQ-282D","YSAQ-282E","YSAQ-282F","YSAQ-282G","YTEL-52~000001","YTEL-52~000002","YTEL-52~000003","YTEL-52~000004"
7176,3,1,3,2,4,-4,-4,-4,-4
7177,3,3,3,3,4,-4,-4,-4,-4
7178,3,1,3,1,4,-4,-4,-4,-4
7179,3,2,3,1,2,-4,-4,-4,-4
7180,4,2,4,2,4,-4,-4,-4,-4
7181,3,2,4,2,4,4,4,4,0
7182,4,2,3,2,4,-5,-5,-5,-5
7183,3,3,3,3,4,3,3,3,3
7184,4,2,4,2,4,-4,-4,-4,-4
7185,-5,-5,-5,-5,-5,-4,-4,-4,-4
7186,4,2,4,2,4,-4,-4,-4,-4
7187,3,2,3,2,4,-4,-4,-4,-4
7188,3,3,4,2,4,4,2,4,0
7189,2,4,4,2,4,-5,-5,-5,-5
7190,3,2,3,2,4,-4,-4,-4,-4
7191,3,2,3,2,4,-5,-5,-5,-5
7192,3,3,3,3,3,-4,-4,-4,-4
7193,2,4,2,3,2,3,3,4,2
7194,3,3,3,3,4,3,3,3,2
7195,1,2,3,2,3,-4,-4,-4,-4
7196,4,2,3,2,3,-4,-4,-4,-4
7197,3,2,3,1,4,-5,-5,-5,-5
7198,3,3,3,2,4,-4,-4,-4,-4
7199,3,3,3,3,3,4,0,4,0
7200,3,2,2,2,3,4,3,2,1
7201,3,2,3,2,3,-4,-4,-4,-4
7202,4,3,4,1,4,-4,-4,-4,-4
7203,4,2,1,4,4,-4,-4,-4,-4
7204,2,3,3,3,3,-4,-4,-4,-4
7205,3,2,3,1,3,3,3,3,1
7206,3,2,4,2,4,-4,-4,-4,-4
7207,4,2,4,2,4,-5,-5,-5,-5
7208,4,1,3,1,3,-4,-4,-4,-4
7209,3,2,3,2,4,-4,-4,-4,-4
7210,3,2,4,2,4,3,3,3,1
7211,-5,-5,-5,-5,-5,-4,-4,-4,-4
7212,-5,-5,-5,-5,-5,-4,-4,-4,-4
7213,-5,-5,-5,-5,-5,4,3,4,3
7214,3,3,3,1,3,-4,-4,-4,-4
7215,3,1,4,1,4,-4,-4,-4,-4
7216,3,2,4,1,3,-4,-4,-4,-4
7217,2,3,4,3,3,-4,-4,-4,-4
7218,4,1,4,1,4,-4,-4,-4,-4
7219,4,2,4,2,4,-4,-4,-4,-4
7220,4,2,4,2,4,-4,-4,-4,-4
7221,4,1,4,4,4,-4,-4,-4,-4
7222,-5,-5,-5,-5,-5,-5,-5,-5,-5
7223,3,1,4,3,4,-4,-4,-4,-4
7224,3,2,3,2,4,-4,-4,-4,-4
7225,3,2,4,2,4,3,4,3,2
7226,1,3,1,3,4,4,1,4,1
7227,4,1,3,1,4,-4,-4,-4,-4
7228,4,1,3,2,4,-4,-4,-4,-4
7229,3,2,4,3,4,-4,-4,-4,-4
7230,2,2,2,2,2,3,3,3,3
7231,4,3,3,3,4,-4,-4,-4,-4
7232,1,4,1,2,3,-4,-4,-4,-4
7233,-5,-5,-5,-5,-5,-4,-4,-4,-4
7234,4,3,4,2,4,-4,-4,-4,-4
7235,3,3,4,1,4,-4,-4,-4,-4
7236,3,3,3,1,4,-4,-4,-4,-4
7237,3,2,4,2,4,-4,-4,-4,-4
7238,3,3,3,2,4,-5,-5,-5,-5
7239,2,3,3,3,4,-2,-2,-2,-2
7240,3,3,3,3,3,-4,-4,-4,-4
7241,3,3,4,2,4,3,1,2,2
7242,3,3,3,2,4,-4,-4,-4,-4
7243,3,3,2,3,3,-4,-4,-4,-4
7244,3,2,3,1,3,-5,-5,-5,-5
7245,-5,-5,-5,-5,-5,3,3,3,3
7246,4,1,4,1,4,-4,-4,-4,-4
7247,-1,-1,-1,-1,-1,-4,-4,-4,-4
7248,2,1,2,1,2,-4,-4,-4,-4
7249,2,2,4,2,4,3,1,3,3
7250,-5,-5,-5,-5,-5,4,4,4,1
7251,3,2,3,2,4,4,3,4,2
7252,3,2,3,2,3,-4,-4,-4,-4
7253,4,3,3,3,4,-4,-4,-4,-4
7254,3,3,3,2,4,-4,-4,-4,-4
7255,-5,-5,-5,-5,-5,-4,-4,-4,-4
7256,3,4,3,3,3,-5,-5,-5,-5
7257,4,2,3,2,4,-4,-4,-4,-4
7258,3,3,4,3,4,-4,-4,-4,-4
7259,3,2,4,3,4,-4,-4,-4,-4
7260,4,1,4,3,4,3,3,3,3
7261,3,3,2,3,2,-4,-4,-4,-4
7262,3,2,3,2,4,-4,-4,-4,-4
7263,4,1,4,1,1,-4,-4,-4,-4
7264,3,3,3,2,3,-4,-4,-4,-4
7265,3,2,4,2,4,4,2,3,1
7266,4,1,4,1,4,-4,-4,-4,-4
7267,3,1,3,1,4,-4,-4,-4,-4
7268,4,1,4,1,4,-4,-4,-4,-4
7269,4,1,4,1,2,4,3,3,1
7270,3,3,2,3,2,-4,-4,-4,-4
7271,4,1,4,1,3,-4,-4,-4,-4
7272,4,1,3,1,4,-4,-4,-4,-4
7273,3,3,3,3,3,-4,-4,-4,-4
7274,3,2,3,2,4,4,1,3,4
7275,3,2,3,1,4,-4,-4,-4,-4
7276,3,2,3,2,3,4,4,4,4
7277,3,2,3,2,4,-4,-4,-4,-4
7278,2,3,3,3,4,3,1,3,1
7279,3,2,4,1,4,-4,-4,-4,-4
7280,2,4,3,3,4,-4,-4,-4,-4
7281,3,2,3,2,4,-4,-4,-4,-4
7282,4,2,4,1,4,-4,-4,-4,-4
7283,2,2,1,1,3,-4,-4,-4,-4
7284,3,3,4,2,4,4,3,3,1
7285,3,2,4,2,4,-4,-4,-4,-4
7286,3,2,4,2,4,-4,-4,-4,-4
7287,4,1,4,1,4,-4,-4,-4,-4
7288,3,2,3,1,3,-4,-4,-4,-4
7289,4,1,4,2,4,4,1,4,2
7290,2,4,2,3,3,-4,-4,-4,-4
7291,4,1,4,1,4,-4,-4,-4,-4
7292,3,2,3,2,3,4,4,3,3
7293,4,2,3,2,4,-5,-5,-5,-5
7294,3,2,2,1,3,-4,-4,-4,-4
7295,-5,-5,-5,-5,-5,-5,-5,-5,-5
7296,4,3,3,2,4,-4,-4,-4,-4
7297,2,2,2,3,3,3,3,3,1
7298,-5,-5,-5,-5,-5,-4,-4,-4,-4
7299,3,3,3,2,4,-4,-4,-4,-4
7300,1,4,4,4,4,4,0,4,0
7301,3,2,3,2,4,-4,-4,-4,-4
7302,2,2,2,2,2,-2,3,-2,3
7303,3,2,3,2,4,-4,-4,-4,-4
7304,4,2,4,2,4,-4,-4,-4,-4
7305,3,2,4,2,3,-4,-4,-4,-4
7306,4,3,3,2,4,-4,-4,-4,-4
7307,4,1,3,3,3,-4,-4,-4,-4
7308,2,3,2,3,3,-4,-4,-4,-4
7309,3,2,3,1,4,-4,-4,-4,-4
7310,2,4,3,4,1,-4,-4,-4,-4
7311,3,1,4,1,3,-4,-4,-4,-4
7312,3,2,3,2,4,4,4,3,3
7313,3,3,3,3,4,-4,-4,-4,-4
7314,3,2,4,2,4,-4,-4,-4,-4
7315,2,3,4,2,4,-4,-4,-4,-4
7316,4,3,4,3,4,-5,-5,-5,-5
7317,4,3,3,2,4,4,3,1,2
7318,3,2,3,2,3,3,1,3,3
7319,3,2,3,1,3,4,4,4,3
7320,3,3,3,3,3,-4,-4,-4,-4
7321,3,2,3,2,4,-4,-4,-4,-4
7322,3,2,4,2,4,-4,-4,-4,-4
7323,4,2,3,2,4,-4,-4,-4,-4
7324,3,2,4,2,4,-4,-4,-4,-4
7325,2,4,1,4,1,-4,-4,-4,-4
7326,2,3,3,3,3,4,4,3,1
7327,3,2,3,3,4,-4,-4,-4,-4
7328,2,3,3,3,2,-4,-4,-4,-4
7329,2,3,4,4,4,-4,-4,-4,-4
7330,-1,-1,-1,-1,-1,-4,-4,-4,-4
7331,3,2,2,2,2,3,1,3,2
7332,1,4,1,4,1,-4,-4,-4,-4
7333,3,3,3,2,4,-4,-4,-4,-4
7334,3,3,3,2,4,-5,-5,-5,-5
7335,3,3,3,3,4,3,3,4,4
7336,3,2,4,2,4,-4,-4,-4,-4
7337,3,2,3,2,4,-4,-4,-4,-4
7338,3,3,3,3,4,4,0,3,1
7339,-5,-5,-5,-5,-5,-4,-4,-4,-4
7340,2,3,3,2,3,-4,-4,-4,-4
7341,2,3,3,2,3,-4,-4,-4,-4
7342,3,3,3,3,3,-4,-4,-4,-4
7343,4,2,4,3,4,-5,-5,-5,-5
7344,3,3,3,2,4,-4,-4,-4,-4
7345,4,3,4,2,4,-4,-4,-4,-4
7346,-5,-5,-5,-5,-5,-5,-5,-5,-5
7347,4,1,4,1,4,2,4,4,4
7348,3,2,4,2,4,-4,-4,-4,-4
7349,3,2,4,2,4,-4,-4,-4,-4
7350,4,1,4,2,4,-4,-4,-4,-4
7351,4,3,4,2,4,-4,-4,-4,-4
7352,-5,-5,-5,-5,-5,-4,-4,-4,-4
7353,-5,-5,-5,-5,-5,-5,-5,-5,-5
7354,3,2,4,2,4,-5,-5,-5,-5
7355,1,1,1,1,3,-4,-4,-4,-4
7356,3,2,3,3,3,-4,-4,-4,-4
7357,3,2,3,2,3,3,2,4,2
7358,4,2,3,4,1,4,2,3,3
7359,3,2,3,1,4,4,3,3,4
7360,-5,-5,-5,-5,-5,4,1,3,1
7361,3,2,3,2,3,-5,-5,-5,-5
7362,3,4,3,2,4,-4,-4,-4,-4
7363,3,3,3,2,3,-5,-5,-5,-5
7364,3,3,2,3,4,-4,-4,-4,-4
7365,4,2,3,2,4,-4,-4,-4,-4
7366,4,2,4,1,4,-4,-4,-4,-4
7367,4,2,1,3,3,4,3,3,1
7368,4,1,4,2,3,3,3,3,3
7369,3,3,1,3,3,-4,-4,-4,-4
7370,3,3,4,1,2,-4,-4,-4,-4
7371,3,3,2,3,1,-4,-4,-4,-4
7372,3,2,4,2,3,-4,-4,-4,-4
7373,3,2,3,2,4,-4,-4,-4,-4
7374,3,2,4,2,4,-4,-4,-4,-4
7375,3,1,3,1,3,4,3,3,3
7376,3,2,4,2,4,-5,-5,-5,-5
7377,4,1,3,2,4,-5,-5,-5,-5
7378,3,1,4,1,2,-4,-4,-4,-4
7379,3,3,3,2,3,-4,-4,-4,-4
7380,3,3,2,3,3,-4,-4,-4,-4
7381,3,2,3,3,4,-4,-4,-4,-4
7382,3,3,4,2,4,-4,-4,-4,-4
7383,2,3,4,3,3,-4,-4,-4,-4
7384,3,2,3,2,4,4,3,3,3
7385,4,2,3,2,4,-4,-4,-4,-4
7386,3,2,3,1,4,4,3,0,0
7387,4,1,4,1,4,-4,-4,-4,-4
7388,4,1,4,1,4,-5,-5,-5,-5
7389,-5,-5,-5,-5,-5,-4,-4,-4,-4
7390,3,2,3,2,3,-4,-4,-4,-4
7391,4,2,3,1,4,-4,-4,-4,-4
7392,3,2,3,2,3,-4,-4,-4,-4
7393,3,2,3,2,4,-4,-4,-4,-4
7394,1,4,3,2,4,3,3,1,1
7395,3,3,3,3,4,-4,-4,-4,-4
7396,3,3,3,3,4,4,3,4,3
7397,4,4,2,3,1,-4,-4,-4,-4
7398,4,4,4,1,4,-5,-5,-5,-5
7399,3,3,3,2,4,4,1,-2,-2
7400,-5,-5,-5,-5,-5,3,1,3,1
7401,4,3,4,3,4,4,3,3,3
7402,3,2,3,3,3,-4,-4,-4,-4
7403,3,1,4,2,3,-5,-5,-5,-5
7404,3,3,2,3,3,-4,-4,-4,-4
7405,3,2,2,3,3,-4,-4,-4,-4
7406,2,3,3,2,1,-4,-4,-4,-4
7407,3,2,2,2,3,4,4,3,3
7408,3,2,3,2,4,-5,-5,-5,-5
7409,4,3,3,1,4,-4,-4,-4,-4
7410,1,2,1,2,1,3,1,0,3
7411,3,2,2,3,2,4,0,4,0
7412,3,1,3,2,4,-4,-4,-4,-4
7413,3,2,4,2,4,-5,-5,-5,-5
7414,-5,-5,-5,-5,-5,-5,-5,-5,-5
7415,-5,-5,-5,-5,-5,3,3,2,3
7416,3,3,4,2,4,-4,-4,-4,-4
7417,3,3,3,3,3,3,3,2,1
7418,4,1,3,1,3,-4,-4,-4,-4
7419,4,1,3,1,4,-4,-4,-4,-4
7420,4,2,4,2,4,3,1,3,1
7421,3,2,3,3,3,-4,-4,-4,-4
7422,3,2,4,1,4,-4,-4,-4,-4
7423,2,1,3,3,3,-4,-4,-4,-4
7424,3,3,2,3,3,-4,-4,-4,-4
7425,4,4,4,1,3,-5,-5,-5,-5
7426,3,2,4,2,4,-4,-4,-4,-4
7427,3,3,1,3,3,-4,-4,-4,-4
7428,3,2,3,2,4,-4,-4,-4,-4
7429,2,3,3,3,4,-4,-4,-4,-4
7430,-5,-5,-5,-5,-5,-5,-5,-5,-5
7431,3,2,3,2,3,-4,-4,-4,-4
7432,4,3,3,2,4,-4,-4,-4,-4
7433,3,2,3,2,3,3,3,3,3
7434,3,3,4,2,4,-4,-4,-4,-4
7435,3,2,3,2,3,-5,-5,-5,-5
7436,4,3,3,3,4,-4,-4,-4,-4
7437,3,2,3,2,4,-4,-4,-4,-4
7438,2,3,2,3,2,3,3,4,4
7439,1,1,3,3,3,-4,-4,-4,-4
7440,3,2,3,2,3,3,3,3,1
7441,3,2,4,2,4,-5,-5,-5,-5
7442,3,2,3,2,4,-4,-4,-4,-4
7443,3,3,2,3,3,-4,-4,-4,-4
7444,3,3,3,2,4,-4,-4,-4,-4
7445,3,4,1,4,2,-4,-4,-4,-4
7446,3,3,4,2,4,-4,-4,-4,-4
7447,3,3,3,3,3,-4,-4,-4,-4
7448,3,2,3,3,4,-4,-4,-4,-4
7449,3,1,2,2,4,-4,-4,-4,-4
7451,3,3,3,3,3,3,3,0,3
7452,4,1,4,2,4,-5,-5,-5,-5
7453,3,3,3,3,4,-4,-4,-4,-4
7454,3,2,2,2,4,-4,-4,-4,-4
7455,4,1,3,2,4,4,4,0,4
7456,3,3,4,2,2,-4,-4,-4,-4
7457,3,3,3,2,4,-4,-4,-4,-4
7458,4,2,4,2,2,-4,-4,-4,-4
7459,-5,-5,-5,-5,-5,-5,-5,-5,-5
7460,2,4,3,3,3,3,3,3,3
7461,3,2,4,1,4,-4,-4,-4,-4
7462,2,3,3,2,4,-4,-4,-4,-4
7463,4,1,4,1,4,-4,-4,-4,-4
7464,4,1,3,2,4,-4,-4,-4,-4
7465,-5,-5,-5,-5,-5,-4,-4,-4,-4
7466,4,2,4,3,4,3,1,3,3
7467,3,2,4,2,4,-4,-4,-4,-4
7468,2,3,3,3,4,-4,-4,-4,-4
7469,3,2,3,2,4,4,3,3,1
7470,1,3,2,3,3,-4,-4,-4,-4
7471,3,1,4,1,4,-4,-4,-4,-4
7472,3,2,4,1,4,-5,-5,-5,-5
7473,4,1,4,1,4,-4,-4,-4,-4
7474,-5,-5,-5,-5,-5,-4,-4,-4,-4
7475,-5,-5,-5,-5,-5,3,3,3,3
7476,3,2,3,1,4,-4,-4,-4,-4
7477,3,3,3,3,3,3,1,1,0
7478,3,3,3,2,3,3,2,3,1
7479,4,2,4,2,4,-4,-4,-4,-4
7480,3,2,4,1,4,-4,-4,-4,-4
7481,3,2,3,2,4,3,3,3,3
7482,3,3,3,3,3,-4,-4,-4,-4
7483,3,2,4,1,4,-4,-4,-4,-4
7484,3,1,3,2,3,-4,-4,-4,-4
7485,3,2,3,1,3,-4,-4,-4,-4
7486,3,2,3,2,4,-4,-4,-4,-4
7487,2,3,3,3,3,-4,-4,-4,-4
7488,4,1,4,2,4,-4,-4,-4,-4
7489,3,2,3,2,4,-4,-4,-4,-4
7490,4,1,4,1,4,-4,-4,-4,-4
7491,3,2,3,2,4,-4,-4,-4,-4
7492,2,3,3,3,4,-4,-4,-4,-4
7493,3,2,3,2,4,-4,-4,-4,-4
7494,3,2,4,2,4,-4,-4,-4,-4
7495,2,4,2,3,4,-4,-4,-4,-4
7496,3,2,3,2,4,-4,-4,-4,-4
7497,3,3,3,3,4,-4,-4,-4,-4
7498,1,4,1,4,1,-4,-4,-4,-4
7499,3,3,2,3,3,4,2,3,0
7500,-5,-5,-5,-5,-5,-5,-5,-5,-5
7501,1,3,2,3,3,3,2,3,3
7502,-5,-5,-5,-5,-5,4,1,3,2
7503,2,4,2,3,1,-4,-4,-4,-4
7504,2,3,2,3,3,-4,-4,-4,-4
7505,3,3,3,2,3,-4,-4,-4,-4
7506,3,2,2,3,3,2,3,3,4
7507,3,3,1,3,2,-4,-4,-4,-4
7508,3,2,3,2,3,-4,-4,-4,-4
7509,4,2,1,2,4,-4,-4,-4,-4
7510,4,1,4,1,4,3,2,3,2
7511,3,2,4,2,4,4,2,3,0
7512,3,4,3,3,4,3,2,3,2
7513,3,3,2,3,3,3,3,1,3
7514,3,3,4,2,4,3,4,3,3
7515,3,2,4,2,4,-4,-4,-4,-4
7516,4,2,3,1,4,-4,-4,-4,-4
7517,3,2,3,2,4,-4,-4,-4,-4
7518,3,3,3,3,4,-4,-4,-4,-4
7519,3,2,3,2,4,-4,-4,-4,-4
7520,2,3,3,3,4,-4,-4,-4,-4
7521,4,1,4,1,4,-4,-4,-4,-4
7522,4,2,4,2,4,-4,-4,-4,-4
7523,3,3,3,3,3,-4,-4,-4,-4
7524,4,1,4,2,4,3,3,3,4
7525,3,3,3,3,3,-4,-4,-4,-4
7526,3,2,3,1,3,-4,-4,-4,-4
7527,3,3,3,3,3,-4,-4,-4,-4
7528,-5,-5,-5,-5,-5,-4,-4,-4,-4
7529,-5,-5,-5,-5,-5,-4,-4,-4,-4
7530,3,4,3,3,3,-4,-4,-4,-4
7531,3,3,3,3,2,-4,-4,-4,-4
7532,3,3,4,3,4,-4,-4,-4,-4
7533,3,2,3,2,4,3,3,3,2
7534,4,1,4,1,4,3,3,3,1
7535,4,2,3,1,4,3,3,3,3
7536,3,4,2,3,3,-4,-4,-4,-4
7537,-5,-5,-5,-5,-5,-4,-4,-4,-4
7538,3,2,3,2,4,-5,-5,-5,-5
7539,3,2,4,2,4,-4,-4,-4,-4
7540,3,3,3,2,4,-5,-5,-5,-5
7541,-5,-5,-5,-5,-5,-4,-4,-4,-4
7542,2,3,2,3,4,-5,-5,-5,-5
7543,4,1,4,1,4,-5,-5,-5,-5
7544,3,3,4,2,3,3,3,3,0
7545,3,2,3,1,3,-4,-4,-4,-4
7546,2,2,3,3,4,3,3,3,2
7547,3,2,4,3,4,-4,-4,-4,-4
7548,-5,-5,-5,-5,-5,-5,-5,-5,-5
7549,3,2,3,2,3,4,4,3,3
7550,4,2,4,2,4,-4,-4,-4,-4
7551,3,2,3,2,3,-4,-4,-4,-4
7552,-5,-5,-5,-5,-5,-5,-5,-5,-5
7553,3,3,3,3,4,-5,-5,-5,-5
7554,4,3,3,2,4,-4,-4,-4,-4
7555,3,3,3,2,4,-4,-4,-4,-4
7556,4,3,3,3,4,-4,-4,-4,-4
7557,3,3,3,3,3,-5,-5,-5,-5
7558,3,2,4,3,4,-4,-4,-4,-4
7559,3,3,3,3,4,4,0,4,1
7560,4,2,3,2,4,-4,-4,-4,-4
7561,-5,-5,-5,-5,-5,-5,-5,-5,-5
7562,2,1,4,2,4,-4,-4,-4,-4
7563,3,2,3,2,4,-4,-4,-4,-4
7564,3,3,4,3,4,2,2,3,2
7565,2,3,3,2,3,-4,-4,-4,-4
7566,-5,-5,-5,-5,-5,-5,-5,-5,-5
7567,4,1,4,2,4,-5,-5,-5,-5
7568,2,3,1,4,3,-4,-4,-4,-4
7569,3,3,4,2,4,-4,-4,-4,-4
7570,4,1,3,2,3,4,4,4,2
7571,-5,-5,-5,-5,-5,-4,-4,-4,-4
7572,4,1,4,1,4,-4,-4,-4,-4
7573,4,1,4,1,3,-4,-4,-4,-4
7574,3,2,3,2,4,-4,-4,-4,-4
7575,1,3,1,3,2,-4,-4,-4,-4
7576,3,2,4,1,4,-4,-4,-4,-4
7577,3,2,3,2,4,4,0,3,1
7578,3,2,3,2,4,-5,-5,-5,-5
7579,2,1,3,2,3,-4,-4,-4,-4
7580,2,3,2,3,3,-4,-4,-4,-4
7581,4,2,4,1,4,-4,-4,-4,-4
7582,3,3,3,2,2,-5,-5,-5,-5
7583,3,3,3,2,4,4,4,4,3
7584,3,2,2,2,3,4,3,4,3
7585,3,3,3,2,3,-4,-4,-4,-4
7586,3,3,4,2,4,-4,-4,-4,-4
7587,4,2,3,2,4,-5,-5,-5,-5
7588,1,3,1,3,3,-5,-5,-5,-5
7589,3,3,3,3,4,-5,-5,-5,-5
7590,-1,-1,-1,-1,-1,-4,-4,-4,-4
7591,3,2,3,2,4,-4,-4,-4,-4
7592,3,2,4,1,4,4,3,1,1
7593,3,3,3,2,3,-4,-4,-4,-4
7594,3,3,3,3,3,-4,-4,-4,-4
7595,3,3,2,3,2,-4,-4,-4,-4
7596,-1,-1,-1,-1,-1,3,3,3,3
7597,3,2,3,2,4,-4,-4,-4,-4
7598,3,2,3,1,3,-4,-4,-4,-4
7599,3,2,3,2,3,-4,-4,-4,-4
7600,4,2,4,1,4,-4,-4,-4,-4
7601,3,3,3,2,4,-4,-4,-4,-4
7602,-5,-5,-5,-5,-5,3,3,3,1
7603,2,3,2,4,2,-4,-4,-4,-4
7604,4,1,4,1,4,-4,-4,-4,-4
7605,3,2,3,1,4,-4,-4,-4,-4
7606,4,1,4,2,4,-5,-5,-5,-5
7607,3,2,3,2,4,-4,-4,-4,-4
7608,3,2,3,2,4,4,1,3,4
7609,2,3,3,2,4,-4,-4,-4,-4
7610,2,3,3,3,4,-4,-4,-4,-4
7611,3,2,3,2,3,-5,-5,-5,-5
7612,3,3,1,3,3,-4,-4,-4,-4
7613,-5,-5,-5,-5,-5,-5,-5,-5,-5
7614,2,3,4,2,4,-5,-5,-5,-5
7615,4,2,3,3,4,-4,-4,-4,-4
7616,3,2,4,2,4,-5,-5,-5,-5
7617,-5,-5,-5,-5,-5,-5,-5,-5,-5
7618,3,3,4,2,4,-4,-4,-4,-4
7619,3,2,3,2,4,-4,-4,-4,-4
7620,-5,-5,-5,-5,-5,-5,-5,-5,-5
7621,-5,-5,-5,-5,-5,-4,-4,-4,-4
7622,3,3,3,3,4,-5,-5,-5,-5
7623,4,3,3,3,4,4,0,1,3
7624,4,4,4,1,3,-4,-4,-4,-4
7625,1,3,4,1,3,-4,-4,-4,-4
7626,3,2,3,2,3,-5,-5,-5,-5
7627,3,1,3,3,4,-4,-4,-4,-4
7628,3,2,3,2,4,-4,-4,-4,-4
7629,4,2,4,2,4,-4,-4,-4,-4
7630,2,1,1,3,2,-4,-4,-4,-4
7631,3,3,3,2,3,-4,-4,-4,-4
7632,3,2,3,2,4,-4,-4,-4,-4
7633,3,2,2,3,2,-4,-4,-4,-4
7634,2,3,3,3,4,-4,-4,-4,-4
7635,3,3,3,3,4,3,2,3,2
7636,4,3,3,3,4,3,3,3,-2
7637,3,3,2,3,3,-4,-4,-4,-4
7638,1,2,1,4,2,-5,-5,-5,-5
7639,4,1,3,3,4,-4,-4,-4,-4
7640,4,2,4,2,4,-5,-5,-5,-5
7641,3,2,4,2,4,-4,-4,-4,-4
7642,-5,-5,-5,-5,-5,-5,-5,-5,-5
7643,3,2,4,1,4,-4,-4,-4,-4
7644,-5,-5,-5,-5,-5,-4,-4,-4,-4
7645,4,2,4,2,4,3,3,3,2
7646,4,1,3,1,3,-4,-4,-4,-4
7647,2,3,2,3,3,-4,-4,-4,-4
7648,4,3,4,2,4,-4,-4,-4,-4
7649,3,3,4,3,4,-4,-4,-4,-4
7650,4,3,3,3,4,-4,-4,-4,-4
7651,3,3,2,3,3,-4,-4,-4,-4
7652,3,3,3,2,3,-4,-4,-4,-4
7653,3,2,3,2,4,-4,-4,-4,-4
7654,3,2,3,2,4,-4,-4,-4,-4
7655,3,2,3,2,3,-4,-4,-4,-4
7656,3,2,3,3,3,-4,-4,-4,-4
7657,4,2,2,2,4,-4,-4,-4,-4
7658,4,2,4,2,4,-4,-4,-4,-4
7659,2,3,2,3,3,-4,-4,-4,-4
7660,4,2,3,2,4,4,4,3,1
7661,4,3,4,3,4,3,2,2,1
7662,3,2,4,1,3,-4,-4,-4,-4
7663,-5,-5,-5,-5,-5,-5,-5,-5,-5
7664,4,2,3,4,4,-5,-5,-5,-5
7665,3,1,3,2,4,-4,-4,-4,-4
7666,3,2,3,2,3,-4,-4,-4,-4
7667,3,2,4,2,4,-4,-4,-4,-4
7668,3,2,3,2,3,4,4,3,4
7669,3,2,4,2,4,-5,-5,-5,-5
7670,4,4,4,1,3,-4,-4,-4,-4
7671,3,4,3,3,3,4,1,4,0
7672,4,2,3,2,3,-5,-5,-5,-5
7673,3,2,3,1,3,3,3,3,3
7674,4,2,4,2,4,-4,-4,-4,-4
7675,1,4,3,3,3,-4,-4,-4,-4
7676,2,3,2,3,3,-4,-4,-4,-4
7677,3,3,3,4,3,-4,-4,-4,-4
7678,3,2,3,3,4,4,4,4,-2
7680,3,3,3,3,3,-4,-4,-4,-4
7681,4,1,4,1,4,-4,-4,-4,-4
7682,3,2,3,2,4,4,3,4,-2
7683,3,3,3,3,4,-5,-5,-5,-5
7684,1,3,1,3,1,-4,-4,-4,-4
7685,4,2,3,2,3,-4,-4,-4,-4
7686,3,3,3,3,3,-4,-4,-4,-4
7687,2,2,3,3,4,-4,-4,-4,-4
7688,4,2,3,2,3,-4,-4,-4,-4
7689,3,3,3,2,4,-5,-5,-5,-5
7690,3,3,2,2,3,-4,-4,-4,-4
7691,3,3,4,2,4,-5,-5,-5,-5
7692,4,2,4,2,4,-4,-4,-4,-4
7693,3,3,4,1,4,-4,-4,-4,-4
7694,-5,-5,-5,-5,-5,-5,-5,-5,-5
7695,3,2,3,2,4,-4,-4,-4,-4
7696,3,2,3,2,4,-4,-4,-4,-4
7697,4,3,3,3,4,-5,-5,-5,-5
7698,3,3,4,4,1,-4,-4,-4,-4
7699,4,2,4,1,4,-4,-4,-4,-4
7700,4,2,4,3,4,-5,-5,-5,-5
7701,-5,-5,-5,-5,-5,-4,-4,-4,-4
7702,4,1,3,2,3,-4,-4,-4,-4
7703,4,2,3,2,4,-4,-4,-4,-4
7704,-5,-5,-5,-5,-5,-5,-5,-5,-5
7705,-5,-5,-5,-5,-5,-5,-5,-5,-5
7706,-5,-5,-5,-5,-5,-5,-5,-5,-5
7707,3,3,3,3,3,-4,-4,-4,-4
7708,2,3,3,2,4,-5,-5,-5,-5
7709,4,2,3,2,4,4,4,4,0
7710,4,1,4,1,4,-4,-4,-4,-4
7711,3,3,2,3,4,4,3,4,3
7712,-5,-5,-5,-5,-5,-5,-5,-5,-5
7713,4,1,4,1,4,3,3,3,3
7714,3,2,3,2,4,-4,-4,-4,-4
7715,2,2,3,2,4,4,3,3,1
7716,4,3,4,2,4,3,3,3,3
7717,4,2,3,3,4,-4,-4,-4,-4
7718,1,3,3,1,4,-4,-4,-4,-4
7719,3,2,3,2,4,4,4,4,1
7720,3,3,3,2,4,-4,-4,-4,-4
7721,4,2,3,2,3,-4,-4,-4,-4
7722,4,3,3,3,3,-4,-4,-4,-4
7723,3,3,3,2,4,-5,-5,-5,-5
7724,4,3,3,2,4,4,3,4,-1
7725,1,1,4,1,4,3,4,1,1
7726,3,2,3,3,4,-4,-4,-4,-4
7727,3,2,2,3,4,3,3,4,0
7728,4,1,3,2,4,-4,-4,-4,-4
7729,1,4,1,3,2,-4,-4,-4,-4
7730,3,1,2,3,3,3,4,1,3
7731,3,2,3,3,4,-4,-4,-4,-4
7732,3,1,4,1,4,-4,-4,-4,-4
7733,4,2,3,2,3,-4,-4,-4,-4
7734,1,3,1,3,4,-4,-4,-4,-4
7735,3,3,4,3,4,-4,-4,-4,-4
7736,4,1,4,1,4,-4,-4,-4,-4
7737,3,2,1,3,3,-4,-4,-4,-4
7738,3,3,2,3,3,-4,-4,-4,-4
7739,4,2,4,1,3,3,-2,3,3
7740,4,3,4,2,4,-4,-4,-4,-4
7741,3,3,3,3,4,-5,-5,-5,-5
